"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M","B11012_016E","B11012_016M","B11012_017E","B11012_017M",
"1500000US490050013001","Block Group 1, Census Tract 13, Cache County, Utah","692","93","544","83","231","55","313","70","8","7","3","4","5","6","99","58","73","47","23","30","3","5","0","12","41","36","19","16","0","12","22","33","0","12",
"1500000US490050013002","Block Group 2, Census Tract 13, Cache County, Utah","715","92","551","88","266","59","285","85","36","28","10","10","26","27","90","46","28","18","26","30","31","32","5","7","38","22","32","20","0","12","6","8","0","12",
"1500000US490050013003","Block Group 3, Census Tract 13, Cache County, Utah","546","64","469","61","297","74","172","50","4","6","4","6","0","12","54","38","28","31","15","15","11","15","0","12","19","14","19","14","0","12","0","12","0","12",
"1500000US490050014011","Block Group 1, Census Tract 14.01, Cache County, Utah","441","87","339","52","237","52","102","43","7","11","0","12","7","11","95","70","2","4","18","20","75","66","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490050014012","Block Group 2, Census Tract 14.01, Cache County, Utah","685","140","499","144","198","77","301","127","15","24","0","12","15","24","132","100","89","94","31","30","12","19","0","12","39","34","26","24","13","19","0","12","0","12",
"1500000US490050014013","Block Group 3, Census Tract 14.01, Cache County, Utah","220","54","175","55","84","42","91","33","0","12","0","12","0","12","45","22","45","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490050014021","Block Group 1, Census Tract 14.02, Cache County, Utah","256","59","204","53","140","49","64","29","0","12","0","12","0","12","38","42","15","25","0","12","23","32","0","12","14","13","14","13","0","12","0","12","0","12",
"1500000US490050014022","Block Group 2, Census Tract 14.02, Cache County, Utah","524","84","420","86","281","82","139","67","42","43","0","12","42","43","27","31","5","8","7","11","15","27","0","12","35","30","28","27","0","12","0","12","7","13",
"1500000US490050014023","Block Group 3, Census Tract 14.02, Cache County, Utah","386","127","259","123","162","125","97","39","0","12","0","12","0","12","38","24","21","20","10","12","7","13","0","12","89","55","42","45","22","35","25","42","0","12",
"1500000US490050015001","Block Group 1, Census Tract 15, Cache County, Utah","349","90","317","92","127","88","190","36","4","5","0","12","4","5","13","10","13","10","0","12","0","12","0","12","15","15","12","14","0","12","3","5","0","12",
"1500000US490050015002","Block Group 2, Census Tract 15, Cache County, Utah","257","39","193","34","87","25","106","27","3","4","2","3","1","2","42","22","22","19","10","8","8","7","2","3","19","14","17","12","2","3","0","12","0","12",
"1500000US490059801001","Block Group 1, Census Tract 9801, Cache County, Utah","35","15","35","15","24","19","11","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490070001001","Block Group 1, Census Tract 1, Carbon County, Utah","452","110","371","108","169","86","202","86","0","12","0","12","0","12","18","20","18","20","0","12","0","12","0","12","63","36","52","33","0","12","11","15","0","12",
"1500000US490070001002","Block Group 2, Census Tract 1, Carbon County, Utah","644","107","382","82","194","72","188","63","50","45","26","22","24","39","127","58","108","54","8","12","11","14","0","12","85","48","78","46","0","12","7","11","0","12",
"1500000US490070002001","Block Group 1, Census Tract 2, Carbon County, Utah","572","113","274","82","133","64","141","61","20","32","0","12","20","32","147","66","130","68","12","21","5","7","0","12","131","65","65","39","1","8","65","63","0","12",
"1500000US490070002002","Block Group 2, Census Tract 2, Carbon County, Utah","468","90","273","80","79","51","194","69","7","13","0","12","7","13","91","53","49","35","23","37","19","16","0","12","97","48","86","48","0","12","4","8","7","13",
"1500000US490070002003","Block Group 3, Census Tract 2, Carbon County, Utah","545","144","355","128","164","105","191","81","0","12","0","12","0","12","93","49","81","47","0","12","12","14","0","12","97","58","75","50","10","16","12","21","0","12",
"1500000US490070003001","Block Group 1, Census Tract 3, Carbon County, Utah","413","119","75","38","17","28","58","32","0","12","0","12","0","12","251","126","211","126","22","34","18","19","0","12","87","66","55","52","8","13","0","12","24","38",
"1500000US490070003002","Block Group 2, Census Tract 3, Carbon County, Utah","247","86","126","85","75","71","51","39","39","39","0","12","39","39","47","38","13","16","24","29","10","18","0","12","35","26","11","15","0","12","16","16","8","13",
"1500000US490070003003","Block Group 3, Census Tract 3, Carbon County, Utah","516","129","190","89","91","79","99","56","9","14","9","14","0","12","229","92","123","77","97","62","9","15","0","12","88","86","30","45","58","70","0","12","0","12",
"1500000US490070003004","Block Group 4, Census Tract 3, Carbon County, Utah","555","137","209","92","105","68","104","61","29","34","0","12","29","34","138","75","60","59","41","43","37","30","0","12","179","83","172","81","7","12","0","12","0","12",
"1500000US490070005001","Block Group 1, Census Tract 5, Carbon County, Utah","631","106","417","94","169","60","248","75","10","16","0","12","10","16","102","43","46","27","22","20","34","27","0","12","102","61","92","60","0","12","10","14","0","12",
"1500000US490070005002","Block Group 2, Census Tract 5, Carbon County, Utah","530","129","329","118","67","34","262","118","37","32","23","29","14","18","94","35","50","24","22","21","17","15","5","9","70","34","48","29","11","17","6","9","5","7",
"1500000US490070005003","Block Group 3, Census Tract 5, Carbon County, Utah","356","78","199","61","37","26","162","59","3","6","0","12","3","6","71","39","53","39","9","8","3","4","6","8","83","55","74","54","9","10","0","12","0","12",
"1500000US490070006001","Block Group 1, Census Tract 6, Carbon County, Utah","591","131","273","85","70","43","203","71","12","19","2","4","10","19","197","98","42","27","57","35","39","32","59","79","109","54","67","42","8","14","26","24","8","13",
"1500000US490070006002","Block Group 2, Census Tract 6, Carbon County, Utah","542","95","236","74","93","54","143","51","22","24","0","12","22","24","170","74","122","57","0","12","48","42","0","12","114","73","94","68","0","12","20","21","0","12",
"1500000US490070006003","Block Group 3, Census Tract 6, Carbon County, Utah","740","145","455","125","238","102","217","70","10","14","3","5","7","12","142","72","71","50","0","12","71","47","0","12","133","75","91","61","26","26","16","17","0","12",
"1500000US490099601001","Block Group 1, Census Tract 9601, Daggett County, Utah","169","52","118","39","51","25","67","27","3","5","3","5","0","12","9","9","8","9","0","12","1","2","0","12","39","26","27","19","0","12","12","17","0","12",
"1500000US490111251021","Block Group 1, Census Tract 1251.02, Davis County, Utah","436","72","258","59","77","42","181","55","22","21","0","12","22","21","84","51","33","35","29","28","22","24","0","12","72","51","32","27","32","39","8","14","0","12",
"1500000US490111251022","Block Group 2, Census Tract 1251.02, Davis County, Utah","895","174","812","169","309","82","503","134","0","12","0","12","0","12","55","53","8","13","36","48","11","18","0","12","28","28","11","18","8","13","9","15","0","12",
"1500000US490111251031","Block Group 1, Census Tract 1251.03, Davis County, Utah","997","252","647","228","360","176","287","149","24","39","0","12","24","39","240","94","184","97","17","20","29","32","10","16","86","55","59","49","0","12","20","22","7","14",
"1500000US490111251032","Block Group 2, Census Tract 1251.03, Davis County, Utah","542","91","459","92","260","86","199","78","0","12","0","12","0","12","52","34","39","31","6","11","0","12","7","12","31","29","20","24","11","17","0","12","0","12",
"1500000US490111251033","Block Group 3, Census Tract 1251.03, Davis County, Utah","442","87","391","83","215","79","176","68","8","12","0","12","8","12","43","54","0","12","43","54","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490111251041","Block Group 1, Census Tract 1251.04, Davis County, Utah","743","140","597","144","212","62","385","153","21","33","0","12","21","33","110","68","34","43","50","56","26","23","0","12","15","16","8","12","0","12","7","10","0","12",
"1500000US490111251042","Block Group 2, Census Tract 1251.04, Davis County, Utah","415","92","318","89","134","66","184","79","14","17","6","10","8","13","37","29","11","17","0","12","26","24","0","12","46","34","46","34","0","12","0","12","0","12",
"1500000US490111251043","Block Group 3, Census Tract 1251.04, Davis County, Utah","732","170","662","172","206","73","456","160","24","25","11","16","13","21","25","24","0","12","11","16","7","11","7","12","21","20","17","18","0","12","4","7","0","12",
"1500000US490111252011","Block Group 1, Census Tract 1252.01, Davis County, Utah","407","106","330","104","207","101","123","54","0","12","0","12","0","12","13","14","0","12","13","14","0","12","0","12","64","37","36","24","12","13","0","12","16","25",
"1500000US490111252012","Block Group 2, Census Tract 1252.01, Davis County, Utah","613","82","533","84","411","83","122","55","12","16","0","12","12","16","23","19","0","12","23","19","0","12","0","12","45","31","42","30","3","5","0","12","0","12",
"1500000US490111253011","Block Group 1, Census Tract 1253.01, Davis County, Utah","421","114","208","88","133","75","75","43","22","35","0","12","22","35","158","99","74","61","68","68","8","15","8","13","33","30","22","24","0","12","11","19","0","12",
"1500000US490111253012","Block Group 2, Census Tract 1253.01, Davis County, Utah","529","109","198","81","133","75","65","53","36","32","14","21","22","24","157","60","46","34","18","19","71","45","22","29","138","96","96","85","0","12","42","44","0","12",
"1500000US490111253013","Block Group 3, Census Tract 1253.01, Davis County, Utah","321","87","152","68","86","62","66","34","8","13","0","12","8","13","136","62","11","17","57","59","56","40","12","15","25","24","25","24","0","12","0","12","0","12",
"1500000US490111253014","Block Group 4, Census Tract 1253.01, Davis County, Utah","313","71","153","49","51","32","102","45","0","12","0","12","0","12","81","53","52","42","0","12","29","32","0","12","79","55","18","19","0","12","0","12","61","54",
"1500000US490111253041","Block Group 1, Census Tract 1253.04, Davis County, Utah","360","81","223","82","107","50","116","59","38","41","38","41","0","12","52","33","23","25","0","12","29","22","0","12","47","31","27","26","0","12","20","22","0","12",
"1500000US490111253042","Block Group 2, Census Tract 1253.04, Davis County, Utah","810","137","544","124","336","105","208","69","0","12","0","12","0","12","138","77","88","55","45","54","5","10","0","12","128","70","88","63","0","12","36","32","4","7",
"1500000US490111253043","Block Group 3, Census Tract 1253.04, Davis County, Utah","311","104","169","64","69","35","100","56","5","9","0","12","5","9","94","77","0","12","84","75","10","14","0","12","43","40","43","40","0","12","0","12","0","12",
"1500000US490111253051","Block Group 1, Census Tract 1253.05, Davis County, Utah","429","78","244","77","151","67","93","46","42","34","21","27","21","23","63","44","29","34","6","10","28","26","0","12","80","50","40","35","13","15","4","7","23","35",
"1500000US490111253052","Block Group 2, Census Tract 1253.05, Davis County, Utah","686","153","433","152","138","67","295","142","27","22","5","7","22","22","165","75","64","51","61","56","33","34","7","11","61","34","8","13","19","22","18","26","16","17",
"1500000US490111253053","Block Group 3, Census Tract 1253.05, Davis County, Utah","282","93","219","66","138","53","81","56","0","12","0","12","0","12","51","74","43","72","0","12","8","13","0","12","12","20","0","12","0","12","12","20","0","12",
"1500000US490111253054","Block Group 4, Census Tract 1253.05, Davis County, Utah","516","86","445","93","196","79","249","67","0","12","0","12","0","12","59","39","16","17","0","12","24","25","19","29","12","13","5","8","0","12","7","10","0","12",
"1500000US490111253061","Block Group 1, Census Tract 1253.06, Davis County, Utah","517","128","417","127","203","100","214","83","9","17","0","12","9","17","66","52","20","27","13","19","33","46","0","12","25","31","16","24","0","12","0","12","9","14",
